Date,Message
2024-06-26 19:34:39+00:00,Чем я питаюсь в путешествиях? Чем придется
2024-06-20 17:00:58+00:00,
2024-06-20 17:00:58+00:00,"Понравились эти пойнты с [подкаста](https://youtu.be/fwnuqViU2Uc?si=vFhtL5W4qTy5P8s2) с Menno Henselmans 

1) Считать калории отличная идея для calorie awareness (для развития понимания еды, которую мы едим). Достаточно нескольких недель, чтобы начать интуитивно понимать, сколько в чем калорий, и быть более осознанным в выборе продуктов, снеков, рецептов и всего, что касается еды. Для тех, кому это кажется сложным: согласна, это больше для людей, которые серьезно настроены насчет своих фитнес-целей. А еще, с конкретными цифрами в голове выбирать салат (например) вместо пончика реально легче.

2) Организм привыкает к тому, чем мы его кормим; и более того, он начинает это любить. Люди мне не верят, когда я говорю, что мне реально нравятся салаты и овощи😭 Раньше я была уверена, что я никогда не смогу жить без сладкого (а если смогу, то это будет очень грустная лишенная радости жизнь). А сейчас я не могу вспомнить когда последний раз ела сладкое (или даже думала о нем).

не фактчекала все видео, но [гугл сколар](https://scholar.google.co.uk/citations?user=oLqd8FoAAAAJ&hl=eng) говорит, что чел знает о чем говорит"
2024-06-17 14:48:06+00:00,
2024-06-17 14:48:06+00:00,
2024-06-17 14:48:06+00:00,"Стараюсь снимать себя анда санда чтоб чекать технику (почти любое видео/фото в галерее это я в зале, в раздевалке зала или после зала)
А еще недавно возобновила вакуумы каждый день. (**Это не совет**, делайте свой рисерч, читайте противопоказания)"
2024-06-16 10:14:19+00:00,
2024-06-16 10:14:19+00:00,
2024-06-16 10:14:19+00:00,
2024-06-16 10:14:19+00:00,"**«(не)спортивно/(не)здорово» может выглядеть по-разному
**
1) 49 кг - ни мышц, ни жира; занималась йогой и ходила в джим жай жай; wasn’t dieting or anything, just moved a lot, skipped meals sometimes; lost my period (felt healthy though)

2) 54 кг - мышц было не много, зато был жирочек; занималась стретчингом и йогой; обожала сладкое, пекла очень часто, про белок молчу

3) 52 кг - начала набирать мышечную массу, процент жира все еще низкий, готовила сама, питалась «чисто»; жиров было мало, углеводов тоже; чувствовала себя здорóво

4) 56 кг - это я на днях; стало еще больше мышечной массы, появился небольшой процент жира; сильнее и выносливее, чем когда-либо была

Конечно, было бы круто сравнивать результаты анализов в разные периоды, но тогда я об этом мало думала. А еще, комфортный процент жира вещь индивидуальная и генетически обусловленная. 

В общем, пупсы, сегодня месседж такой: перестаем ставить цифры на весах как цель и начинаем приоритизировать здоровье, силу, выносливость, атлетичность, ну вы поняли😽"
2024-06-13 08:11:04+00:00,
2024-06-13 08:11:04+00:00,
2024-06-13 08:11:04+00:00,
2024-06-13 08:11:03+00:00,
2024-06-13 08:11:03+00:00,
2024-06-13 08:11:03+00:00,
2024-06-13 08:11:03+00:00,
2024-06-13 08:11:03+00:00,
2024-06-13 08:11:03+00:00,
2024-06-13 08:11:03+00:00,"Айданка вчера сдала свой мл экзамен🥳
Поэтому не удивляйтесь грядущей активности!

П.с. Состою наполовину из салата на 4 фото"
2024-06-07 12:05:52+00:00,
2024-06-07 12:05:52+00:00,
2024-06-07 12:05:52+00:00,
2024-06-07 12:05:52+00:00,
2024-06-07 12:05:52+00:00,
2024-06-07 12:05:52+00:00,"**Даю вам мысленную пощечину/сопереживающий взгляд (в зависимости от типа личности) каждый раз, когда вы говорите (ч.1):**

-Да мне мышцы не нужны, мне главное сбросить вес (I don’t need muscles, i just wanna lose weight)

-Диета вот закончится на этой неделе, тогда и поем Х (I’ll eat this next week when my diet’s over)

-Сейчас съем Х, а то с понедельника диета (my diet starts tomorrow so I have to eat this now)

-Я сегодня только завтракала, поела круассан с кофе (I only had breakfast today, it was a cup of coffee with a croissant)

-Я хочу убрать жир именно с живота (I wanna target only belly fat)

-Нашла упражнения для кубиков (I found these exercises that will give you abs)"
2024-05-27 09:46:16+00:00,
2024-05-27 09:46:16+00:00,
2024-05-27 09:46:16+00:00,
2024-05-27 09:46:16+00:00,
2024-05-27 09:46:15+00:00,
2024-05-27 09:46:15+00:00,
2024-05-27 09:46:15+00:00,
2024-05-27 09:46:15+00:00,
2024-05-27 09:46:15+00:00,
2024-05-27 09:46:15+00:00,"On eating out 

 У меня сейчас много тикетов (бесплатных обедов/ужинов) в разные места и мне пришлось перестать готовить на какое-то время. Поэтому трэкать калории стало невозможным; есть достаточное количество белка и овощей тоже стало челленджом. **Каким бы picky eater-ом вы ни были, общепит/ресторанная кухня будет жирнее, слаще, соленее; + вероятность использования всяких добавок, усилителей вкуса** **будет выше.**

You’ll be surprised how much oil, salt and sugar can be hidden in your takeaway food.

Но ввиду студенческих приоритетов, пока питаюсь так. Не буду делать вид, что я не кайфую, потому что это, блин, вкусно (обычно)

П.с. Стилл стараюсь выбирать всегда что-то протеиновое и овощное эс ю кэн си"
2024-05-24 16:13:51+00:00,
2024-05-24 16:13:51+00:00,
2024-05-24 16:13:51+00:00,
2024-05-24 16:13:51+00:00,
2024-05-24 16:13:50+00:00,
2024-05-24 16:13:50+00:00,
2024-05-24 16:13:50+00:00,
2024-05-24 16:13:50+00:00,
2024-05-24 16:13:50+00:00,"Если кто помнит, у меня должен быть забег в это воскресенье (к которому моя стопа еще не готова😭). Так вот, забрала сегодня приколюшки для него и прогулялась по ивенту (отсканила свои стопы, проверила технику бега, поглазела на спортивных людей). 
**Поэтому, берегитесь, активный лайфстайл затягивает** и приводит в неожиданные места. Достаточно немного начать интересоваться и вот вы уже во всяких хайкинг группах, невольно чекаете спортивную одежду, регаетесь на сессию по йоге, а ваши реки в тт это питание и спорт."
2024-05-22 15:47:08+00:00,
2024-05-22 15:47:08+00:00,
2024-05-22 15:47:08+00:00,"Я наконец нашла идеальные шорты для тренировок!❤️‍🔥

Если вам неудобно/страшно/некомфортно находиться в зале, (особенно вначале, особенно девчулькам), **найдите** **то, в чем вам комфортно заниматься.** О вас там вряд ли кто-то думает, но если ваш аутфит помогает чувствовать себя увереннее в зале, то почему нет. Вот мужик в моем джиме обожает свои голубые велосипедки и мне кажется, мы все должны стремиться __к такому__ уровню свободы и беспечности в жизни.

Eng: I usually go for baggy pants when it comes to working out, but these shorts are too good. If you still feel embarrassed in the gym sometimes, try out different outfits and see what feels best on you (it helped me a lot). This guy in my gym feels best in his blue bike shorts, and i think that’s the freedom and confidence we should all strive for in life."
2024-05-21 09:27:49+00:00,
2024-05-21 09:27:49+00:00,
2024-05-21 09:27:49+00:00,
2024-05-21 09:27:49+00:00,"Забег на 10км+тренировка в джиме+потеря транспортной карты (почти 30к шагов)+йога между = оверюз стопы -> повреждение сухожилия😮‍💨 (я первая, кто гонит на самодиагностирование, но неготовность платить много тыщ/возиться с бюрократией в Италии сделала из меня ортопеда)

Поэтому последние несколько дней я лежу; смотрю бриджертонов и скучаю по джиму. Как же все-таки круто бегать и поднимать веса!

Так что, ребятки, **никогда не пропускаем разминку, упражнения для мобильности, слушаем свое тело и помним, что настоящий прогресс происходит не на тренировке, а во время восстановления!💓**


Да, я пробежала 10км! Мой пр🥳"
2024-05-15 17:01:51+00:00,"**Напоминаю, что пять минут зарядки каждый день намного лучше, чем ноль.** Иногда, все, что вам нужно это желание и несколько квадратных метров💓 (она потеряла атм карту и не смогла добраться до джима)

Ничего не вырезала, поэтому я там падаю, скольжу, пыхчу (мне до сих пор напряжно хэндстендить в таких пространствах)"
2024-05-15 17:00:40+00:00,
2024-05-15 17:00:40+00:00,
2024-05-09 16:50:01+00:00,
2024-05-09 16:50:01+00:00,
2024-05-09 16:50:01+00:00,
2024-05-09 16:50:01+00:00,
2024-05-09 16:50:01+00:00,"**Кэжуал пост про аппер дэй**

Если в день ног я умираю и воскресаю, аппер дэй у меня чилловыйй. Недавно все-таки начала трекать калории, пушта так просто легче (фитнесспал заслуживает отдельного поста). Поэтому, пупсы, скоро вместе офигеем от кубиков (надеюсь)🥹

Deadlift 40kg (14x3)
Seated low row 40kg (14х3)
Dumbbell press 6kg (3x10)
Bicep curls 6kg (3x13)
Handstands/pushups (have fun)


На днях думаю запостить персональную категоризацию кулинарных ютуб каналов по соотношению вкусно/полезно"
2024-05-04 20:37:36+00:00,
2024-05-04 20:37:36+00:00,
2024-05-04 20:37:36+00:00,
2024-05-04 20:37:36+00:00,
2024-05-04 20:37:36+00:00,
2024-05-04 20:37:36+00:00,"**Спорт - это отличный инструмент для знакомств. **Необязательно романтических, хотя это тоже (меня это не интересует, мой Крис Хериа сейчас в Астане). В джиме со мной знакомились чаще всего, особенно после хэндстендов. 

Находить лайк-майндед людей, поддерживать друг друга, обсуждать цели и прогресс - **клевый элемент активного лайфстайла**. Каким бы спортом вы ни занимались, вы найдете свой коммьюнити (если это не какой-нибудь [бугурт (исб),](https://ru.m.wikipedia.org/wiki/%D0%98%D1%81%D1%82%D0%BE%D1%80%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B8%D0%B9_%D1%81%D1%80%D0%B5%D0%B4%D0%BD%D0%B5%D0%B2%D0%B5%D0%BA%D0%BE%D0%B2%D1%8B%D0%B9_%D0%B1%D0%BE%D0%B9) в каком случае я думаю вы уже привыкли быть непринятым обществом). 

Кому-то джим баддис помогают начать и не забросить, кому-то просто веселее заниматься вместе. Сама хочу с Миланскими анда-санда йогить где-нибудь в парке (когда закончатся эти дожди). Поэтому сол, в сотый раз рекомендую всем спорт, клевая тема. Эстетика эстетикой, но **ментальные плюшки от спорта не заменишь ничем😮‍💨

**П.с. Это я сегодня ходила на йогу"
2024-05-01 08:59:57+00:00,
2024-05-01 08:59:57+00:00,
2024-05-01 08:59:57+00:00,
2024-05-01 08:59:57+00:00,
2024-05-01 08:59:57+00:00,
2024-05-01 08:59:56+00:00,"**Почему бегать медленно это тоже круто/being a slow runner doesn’t make you any less of a runner**

Часы позволяют трекать частоту сердцебиения, поэтому наконец могу сказать, что не выхожу за пределы **2 зоны!** Приоритизирую самоощущение дистанции/скорости. Нагрузка на ноги минимальная, совсем не выдыхаюсь, могу отвечать на сообщения, не ощущается как тяжкое кардио. В общем, бегайте как удобно и будет вам счастье (выносливость и любовь к кардио бонусом)


I guess we love running now💘
Prioritizing running in **zone 2 **no matter how slow that could be (Idc about distance that much now). Enjoying running more than ever!"
2024-04-25 11:15:34+00:00,
2024-04-25 11:15:34+00:00,
2024-04-25 11:15:33+00:00,"Возвращаем (визуальные) кубики😚✌🏼
Сушка моя в кавычках, потому что калории я не трэкаю, никаких диет не придерживаюсь 
Просто **налегаю на овощи и бело**к, меньше орехов и жирной пищи
П.с. Я так кайфую с вен на бицепсах ахаха


Getting back my (visible) abs😚✌🏼
Not doing any aggressive cuts at the moment, not even cal tracking 
Just eating **more veggies and protein-rich foods**, cutting down on nuts and greasy stuff, we’ll see how it goes
P.s. Okayyy, but the vein on my bicep??"
2024-04-22 09:27:16+00:00,
2024-04-22 09:27:16+00:00,
2024-04-22 09:27:16+00:00,
2024-04-22 09:27:16+00:00,
2024-04-22 09:27:16+00:00,
2024-04-22 09:27:16+00:00,
2024-04-22 09:27:16+00:00,
2024-04-22 09:27:15+00:00,
2024-04-22 09:27:15+00:00,
2024-04-22 09:27:15+00:00,"**Как я набрала 7кг за 3 месяца**/что я ела на балке🤪
2200 ккал/100-120г протеина

Завтрак (1): ~700 
Обед (2-5): ~400-600
Ужин (6-8): ~400-600
Снэки (9-10): ~300-400

**How I gained 7kg in 3months**/what I ate on a bulk🤪
2200 cal/120g of protein

Breakfast (1): ~700 
Lunch (2-5): ~400-600
Dinner (6-8): ~400-600
Snacks (9-10): ~300-400

Пс: обедаю я по нашей студенческой карте (да, поступайте сюда хотя бы ради бесплатных обедов), поэтому ккал неточные, остальное готовлю дома"
2024-04-18 13:29:51+00:00,
2024-04-18 13:29:51+00:00,"I was checking if I can still do the forearm stand (mayurasana). Yep, still got it🤪
Is there anyone learning? Do you need tips? Easier than handstand imo


Проверяла умею ли я еще стоять на предплечьях. Умею! 
Есть тут кто учится этой позе? Нужны типс? Легче, чем стойка на руках, имо"
2024-04-15 16:20:00+00:00,
2024-04-15 16:20:00+00:00,
2024-04-15 16:20:00+00:00,
2024-04-15 16:20:00+00:00,
2024-04-15 16:20:00+00:00,"**For those of you who want high protein dessert ideas:**

Im telling you, this recipe never fails (to the point that there’s no exact recipe, I eyeball it every time)
I make it in batches and freeze!

Sour cream/greek yogurt 
3-4 Eggs
2 scoops of Protein
Silken tofu (optional)
Cottage cheese/ricotta

Mix and bake💖

**Для тех, кого заботит кбжу еды/кто не доедает протеин/не может позволить традиционные десерты на миллион ккал:** 

Я делаю этот протеиновый пирог почти каждую неделю и иногда даже замораживаю. Рецепта точного нет, делайте по ощущениям, ребятки😚

Сметана/йогурт
3-4 яйца
Протеин
Тофу (по желанию, это экстра белок, а вкуса ноль)
Творог/рикотта 

Смешали и запекли💖"
2024-04-11 09:01:44+00:00,
2024-04-11 09:01:44+00:00,
2024-04-11 09:01:44+00:00,"Готовлюсь к экзаменам, поэтому заменила пару тренировок в джиме на бег (одна только дорога в джим занимает больше часа, а бегать можно где угодно)
12-13 градусов самое то для бега

Обожаю жизнь⚡️"
2024-04-07 16:59:01+00:00,
2024-04-07 16:59:01+00:00,
2024-04-07 16:59:01+00:00,"Окейй, я только поняла, что мои руки на видео держат не 49 кг, а все 57! Обожаю свое тело😭"
2024-04-06 09:38:34+00:00,
2024-04-06 09:38:34+00:00,
2024-04-06 09:38:34+00:00,
2024-04-06 09:38:34+00:00,
2024-04-06 09:38:34+00:00,
2024-04-06 09:38:34+00:00,"**Understood the assignment🫡**

My first bulk went well I guess, we’ll see how much of it was muscle soon (new challenge: getting enough protein on a cut)

Рус: первый балк прошел успешно. Добавила мышц и немного жира, осталось только не потерять первое на сушке.

Инсты нет уже несколько недель, поэтому пишите здесь😚"
2024-04-03 15:01:50+00:00,
2024-04-03 15:01:50+00:00,
2024-04-03 15:01:50+00:00,
2024-04-03 15:01:50+00:00,
2024-04-03 15:01:49+00:00,
2024-04-03 15:01:49+00:00,
2024-04-03 15:01:49+00:00,
2024-04-03 15:01:49+00:00,"Life/food lately

P.s. Sorry my back is bigger than yours"
2024-03-31 10:46:37+00:00,
2024-03-31 10:46:37+00:00,"**Lower body:**

Split squats smith 35(3x10)
Hip thrusts 80kg (3x10)
Leg press 130 (3x12)
Hypertension for glutes (2x[20kgх15+15])

P.s. not a gym expert or anything (I do what I feel works best for me)"
2024-03-30 09:48:34+00:00,
2024-03-30 09:48:33+00:00,I’m sorry but this is so true
2024-03-27 13:13:47+00:00,
2024-03-27 13:13:47+00:00,
2024-03-27 13:13:47+00:00,
2024-03-27 13:13:47+00:00,"Finished my upper body workout with some calisthenics 

I did 11 pushups today! (two months ago I could only do 6)

Also leaving some evidence of the creep who kept looking at me the whole time (he wasn’t even working out there lol, just walking)
#тренировки"
2024-03-26 15:53:07+00:00,"Небольшой брейкдаун:

**Орехи, фрукты, ягоды** - мои самые частые снэки

**Нут** - делаю хумус каждое утро (wannabe хумус, пушта там нет тахини)

**Цельнозерновые макарошки** - если ем, то обычно или такие, или из бобовых (быстро, сытно, вкусно, при желании протеиново даже)


Повторяю, что цены в городе обычно в 1.5-2 раза выше, чем то, что вы видите здесь; поэтому don’t be delusional thinking it’s cheaper here☺️

#закупы"
2024-03-23 20:00:13+00:00,"**Сбалансированное питание на бюджете ч.2**
 
-Брать продукты самого супермаркета. Не помню есть ли такая тема в Кз, но в Ит, если на упаковке продукта **лого самой сети супермаркетов**, то есть большая вероятность, что цена будет ниже, чем у альтернатив

 ⁃ Сравнивайте **цены** не за упаковку, а **за кг**(снизу мелким шрифтом). Может и очевидно, но я так начала делать только в этом году

 ⁃ Чекайте самые **низкие прилавки**, обычно там все самое дешевое

 ⁃ Очевидно, но все-таки пропишу: покупаем не все, что дешево; А то, что с **хорошим соотношением питательной ценности и цены**. Никаких «какой-то подозрительный шоколад, но раз всего 0.5€, то куплю»
#закупы"
2024-03-23 20:00:13+00:00,
2024-03-23 20:00:13+00:00,
2024-03-17 12:31:59+00:00,"На самом деле спорт занимает совсем небольшую часть моей жизни. В основном я учусь (проект сам себя не сделает), учу (present perfect сам себя не объяснит) или что-то готовлю (ужин иногда может быть важнее тренировок).
Да, свободное время нужно, но это **не обязательно** **полное посвящение себя спорту.** Мы же с вами не про атлеты :) А если времени критически мало, я бы приоритизировала быть активным в целом; делать короткую зарядку по утрам, больше гулять, выбирать лестницы, играть с детьми (которых вы знаете!), ну вы поняли"
2024-03-14 16:06:45+00:00,"Обожаю батат/сладкую картошку, ем в любых формах, но любимое - замораживать и запекать в фольге в духовке💔

#закупы"
2024-03-12 20:25:37+00:00,
2024-03-12 20:25:37+00:00,Эти фото к предыдущему посту. Разница ровно в два месяца. and tbh I feel pretty and fit in both😮‍💨
2024-03-12 16:57:56+00:00,"«**В смысле ты начала есть больше, зачем?»**

Если вкратце, я ела много овощей и не много углеводов+не доедала нужного количества белка для оптимального роста мышц. Поэтому уже третий месяц **i’m bulking** (lol): плотный завтрак, обед, и два ужина😮‍💨 это не значит, что я ем все, что вижу; питаюсь я так же как раньше, просто в бóльших объемах.

Итак, мои наблюдения соу фар:

- Это **ментально челленджинг, **особенно девушкам. Потому что начала я заниматься (как и большинство), чтобы постройнеть. А тут надо наоборот. И вот рельеф не такой заметный, кажешься менее атлетичным/эстетичным, иногда просто кажется, что заплываешь одним жиром (спойлер: это не так). Хотя, возможно, эти изменения вижу только я

- Иногда появляется соблазн остановиться и перейти на питание до. Такое было несколько раз, но по опыту gym sisters: **trust the process**

- На правильном питании, а особенно на моих привычках (не жарить, а варить на пару, и тд) набирать вес не так легко

- It’s hella **expensive**(duh), есть 90-100г белка в день это вам не шутки

- Имхо: «**Похудеть» (или сбросить вес) легче,** чем набрать его качественно. Для первого делаешь ✨дефицит калорий✨ и вуаля.  Когда, что, как есть и тренироваться - параметры гибкие и настраиваемые индивидуально. Для второго, нужно выстроить оптимальную систему, где тренировки, белки, жиры, углеводы и сон слаженно работают на строительство твоих мышц. Нельзя скипать приемы пищи, нужно всегда иметь под рукой источник белка, и легкий ужин уже перестает быть вариантом
 
- Становишься реально **сильнее, энергичнее; показатели выше, настроение хорошее **__(__я, когда то, что сказали будет происходить реально происходит:😯). А еще пищевые ограничения (остатки прошлого) стираются совсем, никаких «нельзя» и «можно», так что что-то в этом точно есть 

Спасибо за внимание, я пошла соскребать остатки из-под килограммовой банки ореховой пасты и наслаждаться жизнью."
2024-03-08 17:54:10+00:00,"С праздником нас, девчули!

Caring for your body, mind, and spirit is your **greatest responsibility.
**
Поэтому хорошо питаемся, больше двигаемся, высыпаемся и не стрессуем! 
Обняла каждую💓"
2024-03-06 09:04:26+00:00,"**Как питаться сбалансированно** **на бюджете ч.1**

Средние цены в Милане выше, чем то, что вы видите здесь. Питаться здорово, разнообразно и сбалансировано (или тем более высокобелково😭) будучи студентом это прям челлендж здесь.

Так вот, фишки для эффективного и экономного шоппинга (ч.1):

 ⁃ Много гулять. Пока я делаю свои 10к(или 15к🤪) шагов по городу, часто захожу в разные магазины и смотрю что можно прикупить. Это делать необязательно, просто знайте, что если вы ходите __в один и тот же магазин раз в неделю__, вы упускаете много клевых продуктов и акций

 ⁃ Настраивать/придумывать рецепты из того, что есть (а не закупаться под рецепты). Все, что происходит у меня на кухне это **импровизация** «приготовь что-то вкусное из того, что нашла сегодня» 

 ⁃ Использовать **сезонные** фрукты и овощи; они и вкуснее, и дешевле. Как понять что сезонное? Прогуглить, но лучше просто начать замечать сезонные тренды в ассортименте овощных

⁃ Исходит из предыдущего пункта: найти ярмарки на районе (обычно они проходят пару раз в неделю), в кз - **базарчики**! Можно пойти дальше(если вы экстраверт) - выбрать там хорошего овощника и заобщаться😅

⁃ Покупать сразу **партиями** (если найдете что-то по хорошей цене) и делать заготовки. Вариантов куча. У меня в морозильнике почти всегда есть какие-то полуготовые овощи, вареные бобовые и курица. Я бы здесь прям разошлась будь у меня больше одной полки во фридже и фризере

Всем приятных закупок!💓

#закупы"
2024-03-04 11:31:16+00:00,"#закупы последних дней #вМилане
Нужен пост про то, как питаться сбалансировано на бюджете/как я нахожу такие цены в Милане?"
2024-03-04 11:31:16+00:00,
2024-03-04 11:31:16+00:00,
2024-03-04 11:31:16+00:00,
2024-02-29 14:05:31+00:00,
2024-02-29 14:05:31+00:00,
2024-02-29 14:05:31+00:00,
2024-02-29 14:05:31+00:00,"А сегодня был бег(30мин)+incline walk(10мин)

Всем хороших пробежек💓"
2024-02-28 11:20:14+00:00,
2024-02-28 11:20:14+00:00,
2024-02-28 11:20:14+00:00,
2024-02-28 11:20:14+00:00,
2024-02-28 11:20:14+00:00,
2024-02-28 11:20:14+00:00,
2024-02-28 11:20:14+00:00,
2024-02-28 11:20:14+00:00,
2024-02-28 11:20:14+00:00,
2024-02-28 11:20:14+00:00,"Что я советую приоритизировать в питании:

Есть **вкусно** (выбирать качественные, свежие продукты; сахар, соль ≠ вкус), потому что иначе жить грустно

Есть **сбалансированно** (клетчатка, белок, полезные жиры, етс)

Есть **разнообразно** (каким бы суперфудом ни был продукт, на нем одном вы не вывезите; экспериментируйте, открывайте для себя новые ингредиенты, пробуйте готовить неизвестные блюда, овощи)

П.с. Буду ориентироваться на реакции при выборе тем для постов; хочу понимать, что интересно, что нет
#питание
#закупы"
2024-02-23 12:36:00+00:00,"Ребят, мне кажется, вы не так поняли. Когда я пишу про ‘нравится’ и ‘кайфовать’, я говорю о том, __как начать__, и главное, не забросить (особенно тем, у кого нет подписки в зал). 

Из-за этого создалось впечатление, что я каждый раз __хочу__ идти в зал и что сама тренировка мне в кайф. Вы тягали веса вообще? Я умираю и перерождаюсь каждый раз. You learn to suffer voluntarily. You push yourself until you can’t. В моменте - тяжко, чтоб все остальное казалось чуть менее тяжким. 
Подниматься на 5 этаж, вставать в 7 утра, не есть херню, делать проекты по учебе, не зависать в тиктоке. Дисциплина тренируется в зале, но распространяется на все, что вне его. 
Не знаю, как у других, у меня так. Мотивация для меня бонус. Есть мотивация? Супер! Нет? Еще лучше, выезжаем на дисциплине. 

Я иду на тренировку, потому что надо. Потому что мне важно быть сильной и здоровой; потому что у меня есть цели; потому что я сама для себя решила, что я спортивная и дисциплинированная. Так что да, мотивация переоценена, ребятки

#мотивационе"
2024-02-19 14:29:44+00:00,"Решила заодно делать “разбор” купленных продуктов в таких постах

**Яйца** - база (high protein high fat, основа моих завтраков и десертов)
**Рикотта** - обычно беру для запеканок (сегодня будет с лососем)
**Йогурт** (здесь: обезжиренная сметана по сути) - база (low cal high protein, мешаю с протеином, добавляю в десерты, иногда в скрембл)
**Орехи** - (high cal, high protein, high fat, nutrient dense) просто обожаю, основной объект финансовых затрат (из еды)
**Творожный сыр** - обычно такое не ем, но тут решила попробовать, хороший состав и кбжу 

П.с. Ничего не рекомендую в таких постах, показываю что беру я🫶🏻

+чтоб вы понимали, что питаюсь я как все (почти)
#вМилане
#закупы"
2024-02-18 08:01:55+00:00,
2024-02-18 08:01:55+00:00,
2024-02-18 08:01:55+00:00,
2024-02-18 08:01:54+00:00,"Reminder that working out is** a privilege**,** **not a punishment. It’s a celebration of having a **healthy heart** and a **functioning body.** 

Каждый раз когда выхожу бегать или занимаюсь в зале, ощущаю такуую благодарность и привилегию иметь сильное здоровое тело. 
Если для вас занятия спортом по-прежнему ассоциируются с муками или испытаниями, возможно, вы занимаетесь чем-то, что вам не нравится/занимаетесь этим слишком интенсивно. Лучше (не ради быстрого результата, а для формирования привычки) танцевать/растягиваться по 10 минут в день в кайф, чем мучить себя на ненавистной беговой дорожке раз в неделю (которое еще и убивает любое желание двигаться вообще). 

Хороших всем тренировок!💓

#мотивационе"
2024-02-17 14:51:12+00:00,"Субботний хоул

Если вдруг кто не знал, покупать специи и разные приколюшки вроде тахини и соусов дешевле в international stores, чем в супермаркетах (чем хуже выглядит магазин, тем лучше).
Особенно для тех, кто хочет начать есть больше овощей - специи и соусы ваши главные помощники!
#вМилане
#закупы"
2024-02-15 11:59:59+00:00,
2024-02-15 11:59:59+00:00,
2024-02-15 11:59:59+00:00,
2024-02-15 11:59:59+00:00,
2024-02-15 11:59:59+00:00,"My yoga sessions can replace your push day at this point💀

Любимое и единственное приложение для йоги (level advanced). Я начала стоять на руках отчасти благодаря ему. Все эти асаны отлично готовят к стойкам (тренируют запястья, силу, баланс).
#йога"
2024-02-11 10:24:29+00:00,
2024-02-11 10:24:28+00:00,"Промо с кефиром и авокадо попали на один день🤪
#вМилане
#закупы"
2024-02-08 13:01:11+00:00,
2024-02-08 13:01:11+00:00,"Прошлый месяц, кроме силовых тренировок, участвовала в January yoga challenge by down dog. 25-го так устала, что незапланированно заснула вечером не сделав йогу. 
I once heard this rule that stuck with me ever since: **it’s ok to miss one day, but never miss two days in a row. **
После первого пропуска появляется мысль перестать делать это вообще. Но вы должны понимать, что один день (как в зале, так и на кухне) никак не повлияет на ваш прогресс. Повторяю, постоянство и регулярность over anything💪🏻

#мотивационе"
2024-02-06 10:37:04+00:00,
2024-02-06 10:37:04+00:00,
2024-02-06 10:37:03+00:00,
2024-02-06 10:37:03+00:00,
2024-02-06 10:37:03+00:00,
2024-02-06 10:37:03+00:00,
2024-02-06 10:37:03+00:00,
2024-02-06 10:37:03+00:00,"Пост-винегрет

1,2: ‘улов’ с субботнего маркета
3: сегодняшний хоул с карфура
4: первая часть моего сегодняшнего завтрака (вторая: больше 🫘, банан, оставшийся творог, горсть орехов)
5: ужин, добираю недостающий белок в гедза отдельной курочкой в соусе 
6: вчерашний завтрак
7: протеиновый пирог на второй ужин🤪
8: я

Последние несколько недель пытаюсь есть чаще и больше, с акцентом на белок (yep, your girl’s trying to bulk). Посмотрим что получится.

Это че такое ребят, вы или лайки балалайки давайте, или уж мотивируйте себя сами🤨

#закупы"
2024-02-03 06:48:06+00:00,"**Подход к фитнесу, который я хотела бы иметь с самого начала🥹**

Для всех, кто хочет начать или уже занимается спортом, определите для себя зачем. 

**Какие стоит ставить цели:**
Стать сильнее (научиться делать Х), выносливее (пробежать 5к), мобильнее (научиться переходить с позы А в Б)

**Какие НЕ стоит ставить цели:**
Хочу весить Х кг, иметь большую попу, thigh gap, узкую талию, рельеф на животе, и тонкие руки

 1**. Поймите, что многое касательно нашего внешнего вида определяется генетикой и природными данными. **Как бы мы не работали над телом, мы не будем все Кендаллами (и не надо!). Размер груди, ширина бедер, схема распределения жира, метаболизм, етс. У одной может быть сильный кор, но без визуальных кубиков и узкой талии; у другой сильные ноги и ягодицы, но визуально далекие от Мироновой; третья вообще может жить на фастфуде не толстея (нет, это не круто), примите это, и тренируйтесь в кайф🤪

 **2. Не занимайтесь, чтобы «заполучить» чье-то тело.** У вас будет здоровое и красивое тело, но оно будет уникальным и __вашим__.

** 3. Выбирайте здоровых роул моделс!** Пожалуйста, хватит обожествлять моделей. Рпп и нездоровые диеты - норма этой индустрии, не говоря уже о позинге и фотошопе. Населите свою ленту сильными, активными, здоровыми и **реальными** людьми. В общем, думайте на кого подписываетесь, they’re called influencers for a reason.

П.с. Все это написано для моих девочек в первую очередь, можно переписать и для парней, но это уже немного другая история
П.с.с. Пост планировался больше про бади имэдж, но это показалось важнее, а про би напишу в следующий раз

#спорт"
2024-02-01 15:22:05+00:00,
2024-02-01 15:22:04+00:00,
2024-02-01 15:22:04+00:00,
2024-02-01 15:22:04+00:00,"Обожаю ходить за продуктами, часто захожу в супермаркеты поблизости и чекаю цены (в основном на овощи). Если вижу их на скидках, покупаю, полуготовлю(лол) и часть замораживаю. Капуста и пак-чой дома уже были, поэтому в этот раз прошла мимо :)

На момент поста 1€=487тг
#закупы #вМилане"
2024-01-31 11:18:44+00:00,
2024-01-31 11:18:44+00:00,
2024-01-31 11:18:44+00:00,
2024-01-31 11:18:44+00:00,
